split,trade_date,control_set,available_controls,n,raw_ic,residual_ic,score_coef_after_controls
validation,20240322,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.01072805595251647,-0.10128817272415115,-0.007137513767956068
validation,20240322,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.01072805595251647,-0.1121241319122879,-0.00754030616725404
validation,20240325,none,,93,-0.1390252629582538,-0.1390252629582538,-0.007133912455464435
validation,20240325,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.1390252629582538,-0.14280674873879567,-0.007340398419064976
validation,20240325,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.1390252629582538,-0.11417486771709535,-0.006231080911629091
validation,20240325,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.1390252629582538,-0.07774596777698449,-0.004881886966271937
validation,20240325,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.1390252629582538,-0.04020748642364945,-0.00254003495107863
validation,20240326,none,,93,0.01042651486340291,0.01042651486340291,0.0004913238815939125
validation,20240326,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.01042651486340291,0.006313703721687506,0.00029740745870858166
validation,20240326,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.01042651486340291,-0.0008248441141435858,-4.1654012859111214e-05
validation,20240326,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.01042651486340291,-0.06941103202853388,-0.00439449032940245
validation,20240326,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.01042651486340291,-0.013933825875981139,-0.0008416154210144797
validation,20240327,none,,93,0.03927052745333401,0.03927052745333401,0.0020822253961598294
validation,20240327,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.03927052745333401,0.040828785353512594,0.002150637821070047
validation,20240327,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.03927052745333401,0.09652132570914099,0.005895756668017011
validation,20240327,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.03927052745333401,0.07692920333266466,0.00513760965327466
validation,20240327,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.03927052745333401,0.038001167332381486,0.0025207393342277775
validation,20240328,none,,93,0.03883261250909514,0.03883261250909514,0.0019958173010205475
validation,20240328,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.03883261250909514,0.03336973016942952,0.0017106893126109179
validation,20240328,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.03883261250909514,0.04338938786639587,0.002459260945915648
validation,20240328,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.03883261250909514,0.024430992962796914,0.0016772702540927167
validation,20240328,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.03883261250909514,0.017609690002332697,0.001166502986636471
validation,20240329,none,,93,-0.08119387067747484,-0.08119387067747484,-0.005129372898831906
validation,20240329,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.08119387067747484,-0.08140163646310662,-0.005171897852472514
validation,20240329,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.08119387067747484,-0.1255578255011545,-0.008852933339359293
validation,20240329,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.08119387067747484,-0.10500651659852173,-0.008410683879976158
validation,20240329,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.08119387067747484,-0.10314469786465713,-0.008791806172175818
validation,20240401,none,,93,-0.08097043924770517,-0.08097043924770517,-0.004838553272351281
validation,20240401,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.08097043924770517,-0.09489838858776346,-0.005682102939803824
validation,20240401,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.08097043924770517,-0.05508309422942307,-0.003876103448274564
validation,20240401,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.08097043924770517,0.006968302340351947,0.0005737324355018793
validation,20240401,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.08097043924770517,0.003210967982429617,0.00027877205257067085
validation,20240402,none,,93,-0.18383766635136073,-0.18383766635136073,-0.009094671425528741
validation,20240402,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.18383766635136073,-0.19885860507993802,-0.009929293082472807
validation,20240402,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.18383766635136073,-0.18852534622457617,-0.010985692417401794
validation,20240402,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.18383766635136073,-0.08583224788678882,-0.00587998290936465
validation,20240402,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.18383766635136073,-0.11948781115773335,-0.008221985893942657
validation,20240403,none,,93,-0.12161028324167363,-0.12161028324167363,-0.00552399176319073
validation,20240403,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.12161028324167363,-0.13996682264975877,-0.006425169308081019
validation,20240403,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.12161028324167363,-0.0903533323662959,-0.004447482526916441
validation,20240403,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.12161028324167363,0.02556004787692124,0.0014195616406796404
validation,20240403,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.12161028324167363,-0.0053574114188991336,-0.0003175664795405095
validation,20240408,none,,93,0.10933332994362262,0.10933332994362262,0.004733777899168115
validation,20240408,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.10933332994362262,0.10442946985773417,0.004596195542185174
validation,20240408,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.10933332994362262,0.09835730550779008,0.004668563255914174
validation,20240408,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.10933332994362262,0.12731035156198178,0.00699523891932927
validation,20240408,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.10933332994362262,0.11696450182390734,0.006833917761458534
validation,20240409,none,,93,0.38462305869710767,0.38462305869710767,0.022801717832350386
validation,20240409,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.38462305869710767,0.3617051522066483,0.02050865061297592
validation,20240409,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.38462305869710767,0.26205464761631286,0.014476317080098689
validation,20240409,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.38462305869710767,0.20050526434931465,0.011763771984028865
validation,20240409,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.38462305869710767,0.21071143504623793,0.013628585755793348
validation,20240410,none,,93,0.36976942670172364,0.36976942670172364,0.01888388786099424
validation,20240410,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.36976942670172364,0.3633530514764754,0.018285558701978143
validation,20240410,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.36976942670172364,0.286739348500512,0.014886917271174822
validation,20240410,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.36976942670172364,0.2068398399519926,0.011803889040865819
validation,20240410,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.36976942670172364,0.17544163438444407,0.01072149159766263
validation,20240411,none,,93,0.21229479790232753,0.21229479790232753,0.0099323217188807
validation,20240411,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.21229479790232753,0.21258320755934218,0.009787663702765728
validation,20240411,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.21229479790232753,0.16034403225361862,0.008577590842539506
validation,20240411,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.21229479790232753,0.08272865882459891,0.0048078590099152625
validation,20240411,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.21229479790232753,0.10647157388561135,0.006349634952775162
validation,20240412,none,,93,-0.01584633509208119,-0.01584633509208119,-0.000735588750051973
validation,20240412,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.01584633509208119,-0.020236850147654823,-0.0009335102548214049
validation,20240412,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.01584633509208119,-0.099958371016225,-0.005171288625362125
validation,20240412,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.01584633509208119,-0.14183086878545573,-0.008526613250904914
validation,20240412,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.01584633509208119,-0.15958478842555401,-0.009399273433911547
validation,20240415,none,,93,0.1532943600369048,0.1532943600369048,0.007481826238911815
validation,20240415,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.1532943600369048,0.15484159201892478,0.007540404098158369
validation,20240415,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.1532943600369048,0.07102835109433915,0.0035615871437139337
validation,20240415,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.1532943600369048,0.1337086871268785,0.008049254421370123
validation,20240415,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.1532943600369048,0.10861332003541824,0.006297798171250066
validation,20240416,none,,93,0.03811327390034014,0.03811327390034014,0.001884715913529638
validation,20240416,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.03811327390034014,0.0634491495006793,0.0030733359382959366
validation,20240416,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.03811327390034014,-0.031587932689185964,-0.001653905325841672
validation,20240416,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,0.03811327390034014,0.0558617462388884,0.004182924939571527
validation,20240416,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,0.03811327390034014,0.002303340641381793,0.00016030919192730302
validation,20240417,none,,93,-0.07533821067661652,-0.07533821067661652,-0.004214148203437324
validation,20240417,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.07533821067661652,-0.05079262338771638,-0.0027905287299222334
validation,20240417,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.07533821067661652,-0.17062268511199466,-0.010186766841925871
validation,20240417,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.07533821067661652,-0.16878023923273783,-0.012308713081624947
validation,20240417,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.07533821067661652,-0.16994133354414734,-0.012284461196778763
validation,20240418,none,,93,-0.009639102000463117,-0.009639102000463117,-0.0004985352733731932
validation,20240418,size,"lag1_log_circ_mv,lag1_log_total_mv",93,-0.009639102000463117,0.012041255281212498,0.0006137359077968556
validation,20240418,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,-0.009639102000463117,-0.037312858661903175,-0.0020698217466388795
validation,20240418,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",93,-0.009639102000463117,-0.12878724945168588,-0.009597020135721819
validation,20240418,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",93,-0.009639102000463117,-0.16541233056262566,-0.011515124832766408
validation,20240419,none,,93,0.15786608118120188,0.15786608118120188,0.011150060220063575
validation,20240419,size,"lag1_log_circ_mv,lag1_log_total_mv",93,0.15786608118120188,0.15955039019345438,0.011075754232862077
validation,20240419,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",93,0.15786608118120188,0.18195638562635813,0.013623331624896578
