split,trade_date,style_set,k,exposure_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,constraint_reject_count,used_fallback,max_abs_target_exposure_z,avg_abs_target_exposure_z,target_count,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count
validation,20240716,industry_size,30,0.5,-0.021033988007994938,-0.021159616488897144,-0.01211817276728322,-0.021016989217767193,-0.009041443721613925,-0.00014262727112995116,0.00012562848090220762,0,False,0.18671820697298352,0.09650978499980689,30,1.5018963254766402,0.08375232060147175,0,15,59,76
validation,20240716,full_style,10,0.15,-0.03838396375716521,-0.03842477858902151,-0.01211817276728322,-0.021016989217767193,-0.026306605821738292,-0.01740778937125432,4.081483185630208e-05,80,True,0.8472387546755813,0.43536164836605706,10,1.7952015774521946,0.02720988790420139,0,4,25,29
validation,20240716,full_style,10,0.25,-0.03838396375716521,-0.03842477858902151,-0.01211817276728322,-0.021016989217767193,-0.026306605821738292,-0.01740778937125432,4.081483185630208e-05,80,True,0.8472387546755813,0.43536164836605706,10,1.7952015774521946,0.02720988790420139,0,4,25,29
validation,20240716,full_style,10,0.35,-0.03838396375716521,-0.03842477858902151,-0.01211817276728322,-0.021016989217767193,-0.026306605821738292,-0.01740778937125432,4.081483185630208e-05,80,True,0.8472387546755813,0.43536164836605706,10,1.7952015774521946,0.02720988790420139,0,4,25,29
validation,20240716,full_style,10,0.5,-0.038384518873786966,-0.038425333705643265,-0.01211817276728322,-0.021016989217767193,-0.026307160938360045,-0.017408344487876072,4.0814831856302075e-05,80,True,0.8472387546755813,0.43536164836605706,10,1.795201577452195,0.027209887904201382,0,4,25,29
validation,20240716,full_style,30,0.15,-0.01644756864204195,-0.016611167457751902,-0.01211817276728322,-0.021016989217767193,-0.004492994690468682,0.004405821760015291,0.00016359881570995175,90,True,0.4158087632886165,0.22545706716115524,30,1.5831543903479177,0.10906587713996783,0,15,62,78
validation,20240716,full_style,30,0.25,-0.01644756864204195,-0.016611167457751902,-0.01211817276728322,-0.021016989217767193,-0.004492994690468682,0.004405821760015291,0.00016359881570995175,90,True,0.4158087632886165,0.22545706716115524,30,1.5831543903479177,0.10906587713996783,0,15,62,78
validation,20240716,full_style,30,0.35,-0.01644756864204195,-0.016611167457751902,-0.01211817276728322,-0.021016989217767193,-0.004492994690468682,0.004405821760015291,0.00016359881570995175,90,True,0.4158087632886165,0.22545706716115524,30,1.5831543903479177,0.10906587713996783,0,15,62,78
validation,20240716,full_style,30,0.5,-0.016448491556169786,-0.01661209014546519,-0.01211817276728322,-0.021016989217767193,-0.004493917378181972,0.0044048990723020015,0.00016359858929540557,90,True,0.4158087632886165,0.22545706716115524,30,1.5831301696377325,0.10906572619693704,0,15,62,78
validation,20240723,industry_proxy,10,0.15,-0.029459262043464017,-0.029510531219283685,-0.021402468995946666,-0.014431996916743732,-0.008108062223337018,-0.015078534302539952,5.126917581966821e-05,80,True,0.22837044978008353,0.1595408124350179,10,1.5997216925874274,0.03417945054644547,0,4,24,28
