split,style_set,candidate_count,exposure_cap,min_invested,turnover_cap,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,solver_success_rate,avg_invested_weight,avg_cash_weight,avg_turnover,avg_max_abs_exposure_z,avg_abs_exposure_z,avg_nonzero_names
test,full_style,120,0.5,0.4,0.6,66,0.45187591449106534,0.23523706133349745,-0.1595725985413321,-0.09023326058123327,0.006914622691382988,0.9393939393939394,0.8177739583727104,0.18222604162728961,0.2589121899617945,0.4079816497526634,0.23042055694867655,67.09677419354838
test,full_style,120,0.5,0.4,1.0,66,0.45187591449106534,0.23523706133349745,-0.1595725985413321,-0.09023326058123327,0.006914622691382988,0.9393939393939394,0.8177739583727104,0.18222604162728961,0.2589121899617945,0.4079816497526634,0.23042055694867655,67.09677419354838
test,industry_size,80,0.15,0.0,0.3,66,0.43248279190896777,0.2741918953604527,-0.10953003765770652,-0.11401494889018049,-0.018334666960143853,1.0,0.6547921574363422,0.34520784256365766,0.21537134228444815,0.14612298068808682,0.08689361323838377,57.78787878787879
test,industry_size,80,0.15,0.0,0.6,66,0.4178530901881383,0.2653566373345687,-0.10953003765770652,-0.12312734476923914,-0.028372367453552427,1.0,0.6617234124989384,0.33827658750106165,0.23592390658099743,0.14559682517668576,0.08729408521578054,57.93939393939394
test,industry_size,80,0.15,0.0,1.0,66,0.4178530901881383,0.2653566373345687,-0.10953003765770652,-0.12312734476923914,-0.028372367453552427,1.0,0.6617234124989384,0.33827658750106165,0.23592390658099743,0.14559682517668576,0.08729408521578054,57.93939393939394
test,industry_size,80,0.15,0.2,0.3,66,0.43101268523272096,0.2725278798541425,-0.1146931906082187,-0.11442812651723389,-0.01878244563784126,0.9545454545454546,0.6566832322653252,0.3433167677346748,0.21255101707015506,0.14608486813633442,0.08620036203211541,59.285714285714285
test,industry_size,80,0.15,0.2,0.6,66,0.42378883593787875,0.26520985390442847,-0.1146931906082187,-0.11854912622587954,-0.023318286718090442,0.9545454545454546,0.666547550004097,0.3334524499959029,0.2338414704789138,0.145680287209254,0.08665823616498901,59.04761904761905
test,industry_size,80,0.15,0.2,1.0,66,0.42378883593787875,0.26520985390442847,-0.1146931906082187,-0.11854912622587954,-0.023318286718090442,0.9545454545454546,0.666547550004097,0.3334524499959029,0.2338414704789138,0.145680287209254,0.08665823616498901,59.04761904761905
test,industry_size,80,0.15,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
test,industry_size,80,0.15,0.4,0.6,66,0.28565792090785225,0.23112629041250324,-0.09252350517265384,-0.22037394939883503,-0.13495443126360973,0.5454545454545454,0.4422476581237898,0.5577523418762101,0.16627491260492497,0.14828958458313982,0.09088613500003094,59.638888888888886
test,industry_size,80,0.15,0.4,1.0,66,0.28565792090785225,0.23112629041250324,-0.09252350517265384,-0.22037394939883503,-0.13495443126360973,0.5454545454545454,0.4422476581237898,0.5577523418762101,0.16627491260492497,0.14828958458313982,0.09088613500003094,59.638888888888886
