split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z,avg_partial_fill_count,avg_position_count
test,industry_size_liquidity_vol_mom,30,0.1,0.0,66,0.3367634525226344,0.18782701623858467,-0.16134440518109117,-0.16409907620690012,-0.10597247746994454,1.1756143073110092,0.1536883881973714,0.18289129158350334,0.18289129158350334,48.515151515151516,62.07575757575758
test,industry_size_liquidity_vol_mom,30,0.1,0.02,66,0.34730060392394924,0.1932682182433132,-0.16031718057653932,-0.15787181613806078,-0.0990122389983491,1.145999022763064,0.15009679197084855,0.18518146822791082,0.18518146822791082,47.378787878787875,61.803030303030305
test,industry_size_liquidity_vol_mom,30,0.2,0.0,66,0.3077525315098446,0.171713405362183,-0.16798104716046225,-0.18177943735051716,-0.12420032923005342,1.1338728866951748,0.1456635404870235,0.18340873105842542,0.18340873105842542,48.303030303030305,61.121212121212125
test,industry_size_liquidity_vol_mom,30,0.2,0.02,66,0.29965213613064146,0.1685629886360797,-0.16751168873878697,-0.1872117119027552,-0.12990549060294054,1.1052357600296085,0.1416827155650732,0.18784291465637182,0.18784291465637182,47.378787878787875,60.10606060606061
test,none,10,0.0,0.0,66,0.4617588379571387,0.20353374268568766,-0.18398206241625426,-0.08419128957186417,-0.01584970475798886,1.5538180783930962,0.0863808696762258,0.0,0.24347277970713274,22.28787878787879,25.772727272727273
test,none,10,0.0,0.02,66,0.46188781352625186,0.20356932083694515,-0.18398206241625426,-0.0841205267667281,-0.01575592003482762,1.5476430752932928,0.08639986529224776,0.0,0.24296460792835808,22.257575757575758,26.106060606060606
test,none,10,0.05,0.0,66,0.4617588379571387,0.20353374268568766,-0.18398206241625426,-0.08419128957186417,-0.01584970475798886,1.5538180783930962,0.0863808696762258,0.0,0.24347277970713274,22.28787878787879,25.772727272727273
test,none,10,0.05,0.02,66,0.46188781352625186,0.20356932083694515,-0.18398206241625426,-0.0841205267667281,-0.01575592003482762,1.5476430752932928,0.08639986529224776,0.0,0.24296460792835808,22.257575757575758,26.106060606060606
test,none,10,0.1,0.0,66,0.4617588379571387,0.20353374268568766,-0.18398206241625426,-0.08419128957186417,-0.01584970475798886,1.5538180783930962,0.0863808696762258,0.0,0.24347277970713274,22.28787878787879,25.772727272727273
test,none,10,0.1,0.02,66,0.46188781352625186,0.20356932083694515,-0.18398206241625426,-0.0841205267667281,-0.01575592003482762,1.5476430752932928,0.08639986529224776,0.0,0.24296460792835808,22.257575757575758,26.106060606060606
test,none,10,0.2,0.0,66,0.4617588379571387,0.20353374268568766,-0.18398206241625426,-0.08419128957186417,-0.01584970475798886,1.5538180783930962,0.0863808696762258,0.0,0.24347277970713274,22.28787878787879,25.772727272727273
test,none,10,0.2,0.02,66,0.46188781352625186,0.20356932083694515,-0.18398206241625426,-0.0841205267667281,-0.01575592003482762,1.5476430752932928,0.08639986529224776,0.0,0.24296460792835808,22.257575757575758,26.106060606060606
test,none,20,0.0,0.0,66,0.4699448533250936,0.2318874957429846,-0.15075508629399648,-0.07868430213424926,-0.014335722677960017,1.4022251060329372,0.13607486353937126,0.0,0.16148736875688244,38.31818181818182,47.34848484848485
test,none,20,0.0,0.02,66,0.4672001710442353,0.23178308111822116,-0.15076351840760593,-0.08088324463722596,-0.016479747256339383,1.3565864775901821,0.13062391129892664,0.0,0.1641526313545954,37.07575757575758,46.09090909090909
test,none,20,0.05,0.0,66,0.4699448533250936,0.2318874957429846,-0.15075508629399648,-0.07868430213424926,-0.014335722677960017,1.4022251060329372,0.13607486353937126,0.0,0.16148736875688244,38.31818181818182,47.34848484848485
test,none,20,0.05,0.02,66,0.4672001710442353,0.23178308111822116,-0.15076351840760593,-0.08088324463722596,-0.016479747256339383,1.3565864775901821,0.13062391129892664,0.0,0.1641526313545954,37.07575757575758,46.09090909090909
test,none,20,0.1,0.0,66,0.4699448533250936,0.2318874957429846,-0.15075508629399648,-0.07868430213424926,-0.014335722677960017,1.4022251060329372,0.13607486353937126,0.0,0.16148736875688244,38.31818181818182,47.34848484848485
test,none,20,0.1,0.02,66,0.4672001710442353,0.23178308111822116,-0.15076351840760593,-0.08088324463722596,-0.016479747256339383,1.3565864775901821,0.13062391129892664,0.0,0.1641526313545954,37.07575757575758,46.09090909090909
test,none,20,0.2,0.0,66,0.4699448533250936,0.2318874957429846,-0.15075508629399648,-0.07868430213424926,-0.014335722677960017,1.4022251060329372,0.13607486353937126,0.0,0.16148736875688244,38.31818181818182,47.34848484848485
test,none,20,0.2,0.02,66,0.4672001710442353,0.23178308111822116,-0.15076351840760593,-0.08088324463722596,-0.016479747256339383,1.3565864775901821,0.13062391129892664,0.0,0.1641526313545954,37.07575757575758,46.09090909090909
