split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z
test,20260319,industry_size,20,0.0,0.02,-0.036359773440744675,-0.036711506907871796,-0.026645357582509632,-0.03876029842606879,-0.010066149325362164,0.0020487915181969935,0.0003517334671271238,1.7241654029066378,0.23448897808474917,0,16,41,57,0.10618809323859225,0.16627437468764075
test,20260319,industry_size,20,0.1,0.0,-0.034159818203378364,-0.03450784766634263,-0.026645357582509632,-0.03876029842606879,-0.007862490083832996,0.004252450759726162,0.0003480294629642648,1.6941197234382726,0.23201964197617653,0,15,39,54,0.1487439086457648,0.19636972254793605
test,20260319,industry_size,20,0.1,0.02,-0.033811948196506236,-0.03416410103600961,-0.026645357582509632,-0.03876029842606879,-0.007518743453499975,0.004596197390059183,0.00035215283950336954,1.7015964878315497,0.23476855966891302,0,15,40,55,0.14282786415369084,0.1940701848265206
test,20260326,none,20,0.0,0.0,0.01799991320248058,0.017780657451032744,-0.01968888043359951,-0.00026355436797720344,0.037469537884632254,0.018044211819009948,0.000219255751447836,1.6381160060622113,0.146170500965224,0,16,40,56,0.0,0.12598462268584615
test,20260326,none,20,0.0,0.02,0.017752386195853325,0.017545005716323617,-0.01968888043359951,-0.00026355436797720344,0.03723388614992312,0.01780856008430082,0.00020738047952970832,1.636393376327029,0.13825365301980555,0,16,39,55,0.0,0.1267397303767342
test,20260326,none,20,0.1,0.0,0.01799991320248058,0.017780657451032744,-0.01968888043359951,-0.00026355436797720344,0.037469537884632254,0.018044211819009948,0.000219255751447836,1.6381160060622113,0.146170500965224,0,16,40,56,0.0,0.12598462268584615
test,20260326,none,20,0.1,0.02,0.017752386195853325,0.017545005716323617,-0.01968888043359951,-0.00026355436797720344,0.03723388614992312,0.01780856008430082,0.00020738047952970832,1.636393376327029,0.13825365301980555,0,16,39,55,0.0,0.1267397303767342
test,20260326,industry_size,20,0.0,0.0,0.01799991320248058,0.017780657451032744,-0.01968888043359951,-0.00026355436797720344,0.037469537884632254,0.018044211819009948,0.000219255751447836,1.6381160060622113,0.146170500965224,0,16,40,56,0.04934292974919938,0.12598462268584615
test,20260326,industry_size,20,0.0,0.02,0.017752386195853325,0.017545005716323617,-0.01968888043359951,-0.00026355436797720344,0.03723388614992312,0.01780856008430082,0.00020738047952970832,1.636393376327029,0.13825365301980555,0,16,39,55,0.0481029982552488,0.1267397303767342
test,20260326,industry_size,20,0.1,0.0,0.018999960132745134,0.01879362430607915,-0.01968888043359951,-0.00026355436797720344,0.03848250473967866,0.019057178674056353,0.0002063358266659833,1.6138816025682,0.1375572177773222,0,15,40,55,0.09143157491768455,0.15495387049979242
test,20260326,industry_size,20,0.1,0.02,0.019492992608901527,0.019298178178541636,-0.01968888043359951,-0.00026355436797720344,0.03898705861214115,0.01956173254651884,0.00019481443035989054,1.5982137627167514,0.1298762869065937,0,15,40,55,0.09262367698968965,0.15190295223210656
test,20260402,none,20,0.0,0.0,0.03205760725990912,0.031875659539298516,0.0784971444641549,0.05507115711704418,-0.046621484924856384,-0.023195497577745666,0.0001819477206105974,1.607537755095168,0.12129848040706494,0,17,46,63,0.0,0.13834122778771246
test,20260402,none,20,0.0,0.02,0.03249062339616068,0.03231478753476729,0.0784971444641549,0.05507115711704418,-0.04618235692938761,-0.022756369582276892,0.00017583586139338745,1.609637281104172,0.11722390759559163,0,17,45,62,0.0,0.13905162755595551
test,20260402,none,20,0.1,0.0,0.03205760725990912,0.031875659539298516,0.0784971444641549,0.05507115711704418,-0.046621484924856384,-0.023195497577745666,0.0001819477206105974,1.607537755095168,0.12129848040706494,0,17,46,63,0.0,0.13834122778771246
test,20260402,none,20,0.1,0.02,0.03249062339616068,0.03231478753476729,0.0784971444641549,0.05507115711704418,-0.04618235692938761,-0.022756369582276892,0.00017583586139338745,1.609637281104172,0.11722390759559163,0,17,45,62,0.0,0.13905162755595551
test,20260402,industry_size,20,0.0,0.0,0.03205760725990912,0.031875659539298516,0.0784971444641549,0.05507115711704418,-0.046621484924856384,-0.023195497577745666,0.0001819477206105974,1.607537755095168,0.12129848040706494,0,17,46,63,0.048109925981258246,0.13834122778771246
test,20260402,industry_size,20,0.0,0.02,0.03249062339616068,0.03231478753476729,0.0784971444641549,0.05507115711704418,-0.04618235692938761,-0.022756369582276892,0.00017583586139338745,1.609637281104172,0.11722390759559163,0,17,45,62,0.04726345332851519,0.13905162755595551
test,20260402,industry_size,20,0.1,0.0,0.03725140713097107,0.03707104969175119,0.0784971444641549,0.05507115711704418,-0.04142609477240371,-0.01800010742529299,0.00018035743921987788,1.5971831624167168,0.12023829281325192,0,16,44,61,0.09317560582982022,0.16656444151059535
test,20260402,industry_size,20,0.1,0.02,0.0373451142524537,0.03716085534975944,0.0784971444641549,0.05507115711704418,-0.04133628911439546,-0.01791030176728474,0.0001842589026942574,1.6096961187915975,0.12283926846283826,0,16,46,62,0.09435051459960665,0.1625042618536267
test,20260410,none,20,0.0,0.0,0.037401392291968295,0.037054489984363684,0.07103970471245802,0.04453020284157219,-0.033985214728094335,-0.007475712857208508,0.0003469023076046122,1.753864626984138,0.23126820506974147,0,16,46,62,0.0,0.11949028465243597
test,20260410,none,20,0.0,0.02,0.03723807812762911,0.03689196709594121,0.07103970471245802,0.04453020284157219,-0.03414773761651681,-0.007638235745630981,0.00034611103168789755,1.7563976343440488,0.23074068779193171,0,16,46,62,0.0,0.12102850512533353
test,20260410,none,20,0.1,0.0,0.037401392291968295,0.037054489984363684,0.07103970471245802,0.04453020284157219,-0.033985214728094335,-0.007475712857208508,0.0003469023076046122,1.753864626984138,0.23126820506974147,0,16,46,62,0.0,0.11949028465243597
test,20260410,none,20,0.1,0.02,0.03723807812762911,0.03689196709594121,0.07103970471245802,0.04453020284157219,-0.03414773761651681,-0.007638235745630981,0.00034611103168789755,1.7563976343440488,0.23074068779193171,0,16,46,62,0.0,0.12102850512533353
test,20260410,industry_size,20,0.0,0.0,0.037401392291968295,0.037054489984363684,0.07103970471245802,0.04453020284157219,-0.033985214728094335,-0.007475712857208508,0.0003469023076046122,1.753864626984138,0.23126820506974147,0,16,46,62,0.020517029434043436,0.11949028465243597
test,20260410,industry_size,20,0.0,0.02,0.03723807812762911,0.03689196709594121,0.07103970471245802,0.04453020284157219,-0.03414773761651681,-0.007638235745630981,0.00034611103168789755,1.7563976343440488,0.23074068779193171,0,16,46,62,0.024215842200639895,0.12102850512533353
test,20260410,industry_size,20,0.1,0.0,0.03737231984445321,0.03702767824504704,0.07103970471245802,0.04453020284157219,-0.03401202646741098,-0.007502524596525152,0.00034464159940617245,1.726637150247832,0.22976106627078163,0,15,45,60,0.062210364958316645,0.1494088484911248
test,20260410,industry_size,20,0.1,0.02,0.035720753774715536,0.03537535964205772,0.07103970471245802,0.04453020284157219,-0.0356643450704003,-0.00915484319951447,0.000345394132657813,1.7493551604932513,0.2302627551052087,0,15,45,60,0.06372915889162391,0.14648050161752918
test,20260417,none,20,0.0,0.0,-0.01939771556004015,-0.019785086554482995,0.002853624773620167,0.001118771629296595,-0.02263871132810316,-0.02090385818377959,0.00038737099444284507,1.5954141713608276,0.2582473296285634,0,16,42,59,0.0,0.19313200439447847
test,20260417,none,20,0.0,0.02,-0.02309338331340036,-0.02344034868949308,0.002853624773620167,0.001118771629296595,-0.026293973463113247,-0.024559120318789675,0.0003469653760927189,1.5500957899627008,0.23131025072847927,0,16,41,58,0.0,0.19332641337442724
test,20260417,none,20,0.1,0.0,-0.01939771556004015,-0.019785086554482995,0.002853624773620167,0.001118771629296595,-0.02263871132810316,-0.02090385818377959,0.00038737099444284507,1.5954141713608276,0.2582473296285634,0,16,42,59,0.0,0.19313200439447847
test,20260417,none,20,0.1,0.02,-0.02309338331340036,-0.02344034868949308,0.002853624773620167,0.001118771629296595,-0.026293973463113247,-0.024559120318789675,0.0003469653760927189,1.5500957899627008,0.23131025072847927,0,16,41,58,0.0,0.19332641337442724
test,20260417,industry_size,20,0.0,0.0,-0.01939771556004015,-0.019785086554482995,0.002853624773620167,0.001118771629296595,-0.02263871132810316,-0.02090385818377959,0.00038737099444284507,1.5954141713608276,0.2582473296285634,0,16,42,59,0.07979749816438342,0.19313200439447847
test,20260417,industry_size,20,0.0,0.02,-0.02309338331340036,-0.02344034868949308,0.002853624773620167,0.001118771629296595,-0.026293973463113247,-0.024559120318789675,0.0003469653760927189,1.5500957899627008,0.23131025072847927,0,16,41,58,0.0586450408140206,0.19332641337442724
